Iteration	Posterior	Likelihood	Prior	m	obs[1]	obs[2]	obs[3]	obs[4]	obs[5]	obs[6]	obs[7]	obs[8]	obs[9]	obs[10]	sd
724000	-46.6613	-45.0519	-1.60944	4.918317	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9959979
724100	-46.9916	-45.3821	-1.60944	4.872775	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9977916
724200	-45.7068	-44.0974	-1.60944	4.997435	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9999015
724300	-48.4527	-46.8432	-1.60944	4.841334	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9802113
724400	-48.5874	-46.978	-1.60944	4.996571	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9554013
724500	-46.3179	-44.7085	-1.60944	4.988894	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9910781
724600	-47.5483	-45.9389	-1.60944	4.819637	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9975452
724700	-48.5918	-46.9824	-1.60944	4.979347	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9577
724800	-45.9948	-44.3854	-1.60944	4.988105	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9964691
724900	-47.3701	-45.7607	-1.60944	4.883774	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9900803
725000	-47.6015	-45.9921	-1.60944	4.922758	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9805541
725100	-50.4131	-48.8037	-1.60944	4.810112	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9571501
725200	-46.3331	-44.7236	-1.60944	4.950277	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9964871
725300	-46.9061	-45.2966	-1.60944	4.928963	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9904683
725400	-46.5549	-44.9455	-1.60944	4.938691	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994625
725500	-46.8239	-45.2145	-1.60944	4.946171	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9892006
725600	-53.2041	-51.5947	-1.60944	4.831258	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9182362
725700	-46.1521	-44.5427	-1.60944	4.996873	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9926289
725800	-46.9692	-45.3597	-1.60944	4.997976	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9794371
725900	-46.2401	-44.6307	-1.60944	4.973953	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9945058
726000	-46.6589	-45.0495	-1.60944	4.9258	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9948966
726100	-48.6702	-47.0608	-1.60944	4.820513	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9802927
726200	-47.5337	-45.9243	-1.60944	4.905329	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9842238
726300	-49.0377	-47.4283	-1.60944	4.917549	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9600915
726400	-46.4928	-44.8833	-1.60944	4.98677	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9885645
726500	-46.7784	-45.169	-1.60944	4.9918	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9833021
726600	-49.2619	-47.6525	-1.60944	4.854822	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9662916
726700	-46.1143	-44.5049	-1.60944	4.993926	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9936686
726800	-46.4005	-44.791	-1.60944	4.994766	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9889049
726900	-46.3641	-44.7547	-1.60944	4.985903	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9907606
727000	-47.7764	-46.1669	-1.60944	4.786424	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994881
727100	-50.6576	-49.0482	-1.60944	4.755496	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9625315
727200	-46.9035	-45.294	-1.60944	4.995522	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9808094
727300	-48.53	-46.9206	-1.60944	4.989649	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9571724
727400	-47.4619	-45.8525	-1.60944	4.836595	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9961371
727500	-49.6608	-48.0513	-1.60944	4.987914	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9415343
727600	-51.0973	-49.4878	-1.60944	4.900778	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9344809
727700	-45.9219	-44.3125	-1.60944	4.984653	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9981744
727800	-48.8547	-47.2452	-1.60944	4.827001	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9765375
727900	-46.4727	-44.8633	-1.60944	4.957685	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9931213
728000	-47.6328	-46.0234	-1.60944	4.889612	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9851009
728100	-46.3909	-44.7814	-1.60944	4.94652	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9961079
728200	-48.265	-46.6556	-1.60944	4.95746	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9655313
728300	-47.5437	-45.9343	-1.60944	4.809824	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9992347
728400	-47.5491	-45.9397	-1.60944	4.822656	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9970382
728500	-45.8906	-44.2812	-1.60944	4.997645	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9968146
728600	-45.8523	-44.2428	-1.60944	4.998164	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9973747
728700	-46.7371	-45.1276	-1.60944	4.961227	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9883619
728800	-47.7532	-46.1437	-1.60944	4.873026	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9858205
728900	-46.497	-44.8876	-1.60944	4.947743	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9942047
729000	-47.5608	-45.9513	-1.60944	4.951214	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9769845
729100	-47.6183	-46.0089	-1.60944	4.979482	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9720602
729200	-49.628	-48.0185	-1.60944	4.70551	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.985397
729300	-46.1386	-44.5292	-1.60944	4.977015	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9957177
729400	-47.9363	-46.3269	-1.60944	4.870474	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9834182
729500	-49.2016	-47.5922	-1.60944	4.821088	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9724276
729600	-46.3593	-44.7498	-1.60944	4.944218	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9969678
729700	-45.9989	-44.3895	-1.60944	4.995966	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9952683
729800	-47.6525	-46.0431	-1.60944	4.944272	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9765975
729900	-47.9865	-46.3771	-1.60944	4.95476	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9700442
730000	-45.9789	-44.3695	-1.60944	4.972439	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9990173
730100	-46.5784	-44.969	-1.60944	4.933233	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9950683
730200	-46.9691	-45.3597	-1.60944	4.876262	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.997598
730300	-46.3978	-44.7884	-1.60944	4.923873	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994228
730400	-47.45	-45.8405	-1.60944	4.985509	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9737697
730500	-47.1886	-45.5792	-1.60944	4.860406	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9966211
730600	-47.4699	-45.8605	-1.60944	4.994777	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9721689
730700	-46.3176	-44.7081	-1.60944	4.976527	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9928704
730800	-46.6466	-45.0371	-1.60944	4.921665	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9957244
730900	-46.2177	-44.6082	-1.60944	4.945665	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9990659
731000	-46.5836	-44.9742	-1.60944	4.904022	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994591
731100	-47.2856	-45.6761	-1.60944	4.859773	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9951891
731200	-48.1003	-46.4908	-1.60944	4.794833	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9930712
731300	-47.8254	-46.216	-1.60944	4.854281	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9876567
731400	-46.7136	-45.1042	-1.60944	4.943515	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9913533
731500	-47.9618	-46.3523	-1.60944	4.860543	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9845838
731600	-46.1618	-44.5524	-1.60944	4.981069	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9947471
731700	-46.3156	-44.7061	-1.60944	4.9433	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9978185
731800	-45.8771	-44.2676	-1.60944	4.984701	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9989108
731900	-47.0343	-45.4249	-1.60944	4.915236	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9905153
732000	-46.1978	-44.5884	-1.60944	4.942268	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9999036
732100	-48.4054	-46.796	-1.60944	4.989034	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9590599
732200	-47.5204	-45.911	-1.60944	4.88051	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9882482
732300	-46.2749	-44.6655	-1.60944	4.982335	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.99272
732400	-47.36	-45.7506	-1.60944	4.877945	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9911482
732500	-46.959	-45.3496	-1.60944	4.94916	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9866196
732600	-47.2576	-45.6482	-1.60944	4.882415	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9920566
732700	-45.9188	-44.3094	-1.60944	4.988418	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9976786
732800	-49.0895	-47.4801	-1.60944	4.897223	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.962344
732900	-50.323	-48.7136	-1.60944	4.771682	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9645022
733000	-47.2453	-45.6358	-1.60944	4.940929	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9833537
733100	-50.1194	-48.51	-1.60944	4.915373	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9453664
733200	-45.961	-44.3516	-1.60944	4.998069	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9955913
733300	-47.5685	-45.959	-1.60944	4.954204	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9764329
733400	-47.3952	-45.7857	-1.60944	4.883482	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9897346
733500	-46.5782	-44.9688	-1.60944	4.938717	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9942455
733600	-46.5871	-44.9777	-1.60944	4.952455	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9920523
733700	-46.4764	-44.867	-1.60944	4.939135	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9958281
733800	-46.5136	-44.9042	-1.60944	4.932065	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9962926
733900	-46.8871	-45.2776	-1.60944	4.90293	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9947419
734000	-46.9508	-45.3413	-1.60944	4.965531	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9843549
734100	-47.8714	-46.262	-1.60944	4.979453	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9682571
734200	-48.0382	-46.4288	-1.60944	4.788848	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9950201
734300	-46.0316	-44.4222	-1.60944	4.985103	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9962982
734400	-47.4116	-45.8021	-1.60944	4.918127	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9841749
734500	-47.7393	-46.1299	-1.60944	4.809994	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9961451
734600	-48.6519	-47.0425	-1.60944	4.833296	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9785243
734700	-46.272	-44.6626	-1.60944	4.972249	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9942351
734800	-48.807	-47.1975	-1.60944	4.899222	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9661112
734900	-45.889	-44.2796	-1.60944	4.997654	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9968394
735000	-48.1448	-46.5353	-1.60944	4.794986	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9923639
735100	-46.2239	-44.6145	-1.60944	4.996677	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9914882
735200	-46.3066	-44.6971	-1.60944	4.983691	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9920111
735300	-48.104	-46.4946	-1.60944	4.902567	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9759679
735400	-46.8644	-45.2549	-1.60944	4.891982	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9968056
735500	-46.0437	-44.4343	-1.60944	4.987541	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9957457
735600	-46.5118	-44.9024	-1.60944	4.998319	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9866138
735700	-48.8848	-47.2753	-1.60944	4.921899	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9616463
735800	-47.4783	-45.8689	-1.60944	4.860127	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.992107
735900	-46.2834	-44.674	-1.60944	4.973046	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.993933
736000	-47.1611	-45.5516	-1.60944	4.862802	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9966765
736100	-47.3842	-45.7747	-1.60944	4.866687	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9925412
736200	-46.0645	-44.455	-1.60944	4.981579	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9962694
736300	-47.9212	-46.3118	-1.60944	4.829936	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.990078
736400	-46.6024	-44.9929	-1.60944	4.933525	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9946373
736500	-50.1237	-48.5143	-1.60944	4.70906	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9776878
736600	-47.8656	-46.2562	-1.60944	4.831013	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9907597
736700	-46.2351	-44.6257	-1.60944	4.977858	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9940175
736800	-45.8602	-44.2507	-1.60944	4.981548	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9996513
736900	-47.8593	-46.2499	-1.60944	4.885271	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9822997
737000	-48.9369	-47.3275	-1.60944	4.850968	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9715709
737100	-48.3082	-46.6987	-1.60944	4.811602	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9871516
737200	-48.392	-46.7826	-1.60944	4.754765	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9953375
737300	-50.2368	-48.6274	-1.60944	4.633988	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9892077
737400	-47.3517	-45.7422	-1.60944	4.838012	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.997644
737500	-46.3099	-44.7004	-1.60944	4.949518	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9969791
737600	-46.3309	-44.7214	-1.60944	4.975507	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.992803
737700	-47.5137	-45.9043	-1.60944	4.89936	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9854431
737800	-47.6488	-46.0394	-1.60944	4.857347	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9898949
737900	-50.8069	-49.1975	-1.60944	4.961319	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9298418
738000	-47.3929	-45.7835	-1.60944	4.87397	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9912565
738100	-46.629	-45.0195	-1.60944	4.944893	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9925041
738200	-45.8562	-44.2468	-1.60944	4.987483	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.998852
738300	-50.9682	-49.3588	-1.60944	4.918791	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9336079
738400	-46.0373	-44.4278	-1.60944	4.998402	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9942898
738500	-47.1097	-45.5002	-1.60944	4.851718	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9992701
738600	-48.2422	-46.6327	-1.60944	4.891958	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9755062
738700	-49.877	-48.2676	-1.60944	4.761803	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9723501
738800	-47.7905	-46.181	-1.60944	4.782088	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9999974
738900	-46.7885	-45.179	-1.60944	4.971755	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9860136
739000	-46.0649	-44.4555	-1.60944	4.977248	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9968938
739100	-47.7963	-46.1869	-1.60944	4.895694	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9816631
739200	-48.035	-46.4255	-1.60944	4.934902	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9721995
739300	-50.514	-48.9045	-1.60944	4.633753	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9853079
739400	-48.8983	-47.2888	-1.60944	4.821069	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9768426
739500	-47.0712	-45.4618	-1.60944	4.991652	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9787371
739600	-47.7435	-46.1341	-1.60944	4.861168	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9878282
739700	-46.5548	-44.9454	-1.60944	4.949269	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9930446
739800	-47.6814	-46.0719	-1.60944	4.84471	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9914044
739900	-46.5711	-44.9616	-1.60944	4.916609	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9977185
740000	-46.3332	-44.7238	-1.60944	4.942593	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9976361
740100	-46.1552	-44.5457	-1.60944	4.962331	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9976051
740200	-47.9201	-46.3107	-1.60944	4.948435	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9719493
740300	-46.3189	-44.7095	-1.60944	4.940297	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982156
740400	-47.0085	-45.399	-1.60944	4.974563	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9821458
740500	-47.7066	-46.0972	-1.60944	4.800432	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982382
740600	-48.6256	-47.0161	-1.60944	4.733331	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9954562
740700	-46.9858	-45.3764	-1.60944	4.977669	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9820554
740800	-47.2364	-45.6269	-1.60944	4.903538	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9891215
740900	-48.4526	-46.8432	-1.60944	4.79518	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9876577
741000	-46.4091	-44.7997	-1.60944	4.946174	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9958633
741100	-46.6626	-45.0532	-1.60944	4.963375	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9892343
741200	-46.4194	-44.8099	-1.60944	4.994806	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9885952
741300	-46.3807	-44.7712	-1.60944	4.951707	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9954995
741400	-46.4198	-44.8104	-1.60944	4.970406	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9921073
741500	-46.3682	-44.7588	-1.60944	4.981645	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9913077
741600	-46.9926	-45.3832	-1.60944	4.983224	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9811553
741700	-46.979	-45.3695	-1.60944	4.997836	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9793039
741800	-46.8326	-45.2232	-1.60944	4.915505	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9936793
741900	-47.0358	-45.4263	-1.60944	4.939192	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9868881
742000	-49.7175	-48.1081	-1.60944	4.778213	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9719288
742100	-46.085	-44.4755	-1.60944	4.956872	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9995715
742200	-48.3915	-46.782	-1.60944	4.922931	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9686673
742300	-47.5724	-45.9629	-1.60944	4.903595	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9838915
742400	-46.9032	-45.2937	-1.60944	4.951643	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9871355
742500	-46.912	-45.3025	-1.60944	4.91537	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9924353
742600	-49.1098	-47.5003	-1.60944	4.812487	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9751284
742700	-47.4756	-45.8662	-1.60944	4.878227	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9892995
742800	-46.1548	-44.5454	-1.60944	4.995798	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9927386
742900	-46.6877	-45.0783	-1.60944	4.951295	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9906112
743000	-48.1006	-46.4911	-1.60944	4.768083	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9975469
743100	-48.578	-46.9686	-1.60944	4.971521	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9589869
743200	-46.4461	-44.8367	-1.60944	4.947953	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9949974
743300	-50.5098	-48.9004	-1.60944	4.934026	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9374953
743400	-46.73	-45.1205	-1.60944	4.971123	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9870332
743500	-46.7206	-45.1112	-1.60944	4.949144	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9904043
743600	-48.4353	-46.8259	-1.60944	4.782453	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9900236
743700	-50.9171	-49.3077	-1.60944	4.842495	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9453967
743800	-47.3714	-45.762	-1.60944	4.933613	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9824809
743900	-46.1687	-44.5593	-1.60944	4.959737	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9977668
744000	-48.2808	-46.6713	-1.60944	4.850369	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9813588
744100	-47.1653	-45.5559	-1.60944	4.972432	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9800076
744200	-49.6443	-48.0349	-1.60944	4.702992	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9855945
744300	-45.9373	-44.3279	-1.60944	4.97385	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994991
744400	-46.8026	-45.1932	-1.60944	4.955214	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9882023
744500	-46.9764	-45.367	-1.60944	4.961731	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.984504
744600	-47.6507	-46.0412	-1.60944	4.960853	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9742226
744700	-48.0117	-46.4023	-1.60944	4.846199	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.986089
744800	-47.0051	-45.3957	-1.60944	4.891181	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9946827
744900	-46.632	-45.0226	-1.60944	4.974378	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9881216
745000	-47.8149	-46.2054	-1.60944	4.961452	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.971657
745100	-46.7755	-45.166	-1.60944	4.922209	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9935716
745200	-47.299	-45.6896	-1.60944	4.980502	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9767902
745300	-46.9232	-45.3137	-1.60944	4.996192	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9804066
745400	-49.6051	-47.9956	-1.60944	4.75281	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9777148
745500	-47.1371	-45.5277	-1.60944	4.879862	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9943582
745600	-48.3563	-46.7468	-1.60944	4.986737	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9600914
745700	-47.5279	-45.9184	-1.60944	4.970783	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9746683
