Iteration	Posterior	Likelihood	Prior	m	obs[1]	obs[2]	obs[3]	obs[4]	obs[5]	obs[6]	obs[7]	obs[8]	obs[9]	obs[10]	sd
134600	-46.004	-44.3945	-1.60944	4.990837	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9959237
134700	-46.8875	-45.2781	-1.60944	4.950242	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9875894
134800	-46.1469	-44.5374	-1.60944	4.970846	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9964857
134900	-46.2488	-44.6394	-1.60944	4.961336	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.996218
135000	-46.6273	-45.0179	-1.60944	4.996599	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9850154
135100	-46.534	-44.9246	-1.60944	4.931738	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9960115
135200	-47.0327	-45.4233	-1.60944	4.971336	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.982231
135300	-52.4895	-50.8801	-1.60944	4.484718	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9855922
135400	-46.9914	-45.382	-1.60944	4.958971	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9846708
135500	-46.7705	-45.1611	-1.60944	4.924296	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9933338
135600	-45.9884	-44.3789	-1.60944	4.968523	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994383
135700	-47.373	-45.7636	-1.60944	4.896813	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9880177
135800	-51.0384	-49.429	-1.60944	4.649741	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.975176
135900	-51.2782	-49.6688	-1.60944	4.515373	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9963695
136000	-49.6239	-48.0145	-1.60944	4.933147	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9496123
136100	-48.6245	-47.015	-1.60944	4.971444	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.958327
136200	-46.7105	-45.101	-1.60944	4.938635	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9921327
136300	-45.7582	-44.1488	-1.60944	4.996739	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9991441
136400	-47.4244	-45.8149	-1.60944	4.884491	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9891223
136500	-47.2032	-45.5938	-1.60944	4.929384	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9857257
136600	-47.0259	-45.4165	-1.60944	4.998432	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9784886
136700	-51.0928	-49.4833	-1.60944	4.943801	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9285246
136800	-46.9169	-45.3075	-1.60944	4.954537	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9864928
136900	-46.8847	-45.2753	-1.60944	4.906433	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9942397
137000	-47.1197	-45.5102	-1.60944	4.929938	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.986951
137100	-47.5102	-45.9008	-1.60944	4.983798	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9730927
137200	-49.9313	-48.3218	-1.60944	4.704506	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9812032
137300	-48.424	-46.8146	-1.60944	4.735986	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9980653
137400	-46.1746	-44.5651	-1.60944	4.958826	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.997806
137500	-47.0846	-45.4752	-1.60944	4.947793	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9848476
137600	-46.1624	-44.553	-1.60944	4.980562	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9948117
137700	-46.5996	-44.9902	-1.60944	4.909193	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9983983
137800	-48.095	-46.4856	-1.60944	4.876342	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9801041
137900	-46.2567	-44.6473	-1.60944	4.998443	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9907042
138000	-46.681	-45.0716	-1.60944	4.997519	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9840331
138100	-45.9475	-44.3381	-1.60944	4.974865	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9991804
138200	-46.8736	-45.2642	-1.60944	4.927674	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.991178
138300	-48.8712	-47.2618	-1.60944	4.985842	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.95281
138400	-47.4117	-45.8022	-1.60944	4.910371	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9853461
138500	-47.5797	-45.9703	-1.60944	4.845243	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9928996
138600	-46.5238	-44.9144	-1.60944	4.965045	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9912143
138700	-48.6975	-47.0881	-1.60944	4.992329	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9544001
138800	-45.8151	-44.2057	-1.60944	4.992842	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9987589
138900	-47.5597	-45.9502	-1.60944	4.877567	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9880973
139000	-47.6547	-46.0453	-1.60944	4.797515	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9995362
139100	-46.9402	-45.3308	-1.60944	4.890549	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9958164
139200	-48.3239	-46.7145	-1.60944	4.844523	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9816333
139300	-47.1928	-45.5834	-1.60944	4.861665	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9963537
139400	-46.2536	-44.6442	-1.60944	4.996567	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9910221
139500	-46.2521	-44.6426	-1.60944	4.978969	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9935801
139600	-46.9125	-45.303	-1.60944	4.991213	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9812763
139700	-49.8167	-48.2073	-1.60944	4.831152	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9621094
139800	-47.9128	-46.3034	-1.60944	4.804226	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9944041
139900	-48.0826	-46.4732	-1.60944	4.769612	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9975651
140000	-46.0683	-44.4589	-1.60944	4.963318	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9988876
140100	-46.7224	-45.1129	-1.60944	4.908177	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9965731
140200	-47.4164	-45.807	-1.60944	4.928098	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9826056
140300	-50.2193	-48.6098	-1.60944	4.871208	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9504622
140400	-46.889	-45.2795	-1.60944	4.909623	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9936812
140500	-46.5884	-44.9789	-1.60944	4.90093	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9998626
140600	-48.1074	-46.498	-1.60944	4.823505	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9882687
140700	-48.5536	-46.9442	-1.60944	4.995297	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9560607
140800	-47.3124	-45.703	-1.60944	4.933046	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9834795
140900	-48.0193	-46.4098	-1.60944	4.937619	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9720371
141000	-47.6579	-46.0484	-1.60944	4.957736	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9745621
141100	-47.1854	-45.5759	-1.60944	4.885486	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9927149
141200	-46.2855	-44.676	-1.60944	4.946008	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979035
141300	-46.3694	-44.76	-1.60944	4.976636	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.992014
141400	-47.586	-45.9766	-1.60944	4.948938	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9769302
141500	-46.5533	-44.9439	-1.60944	4.964132	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9908742
141600	-48.7117	-47.1023	-1.60944	4.81665	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9802979
141700	-47.5263	-45.9168	-1.60944	4.809032	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9996408
141800	-47.7994	-46.19	-1.60944	4.932358	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9761167
141900	-50.6989	-49.0895	-1.60944	4.910448	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9383187
142000	-47.4456	-45.8362	-1.60944	4.82779	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9978261
142100	-46.6697	-45.0602	-1.60944	4.988857	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9854423
142200	-45.9995	-44.39	-1.60944	4.976129	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9981361
142300	-47.2348	-45.6254	-1.60944	4.979498	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9779224
142400	-47.2218	-45.6123	-1.60944	4.850223	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9977275
142500	-46.6011	-44.9916	-1.60944	4.943215	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9932028
142600	-48.159	-46.5496	-1.60944	4.833662	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9858491
142700	-48.1788	-46.5693	-1.60944	4.775309	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9951252
142800	-46.1904	-44.581	-1.60944	4.964023	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9967768
142900	-48.8595	-47.2501	-1.60944	4.750485	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9890145
143000	-46.9695	-45.3601	-1.60944	4.946053	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9869131
143100	-47.5439	-45.9345	-1.60944	4.88501	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9871851
143200	-46.3167	-44.7073	-1.60944	4.971179	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9936643
143300	-46.5729	-44.9635	-1.60944	4.991344	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9866285
143400	-47.9759	-46.3665	-1.60944	4.995557	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9644636
143500	-46.3918	-44.7824	-1.60944	4.942738	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9966593
143600	-47.4818	-45.8724	-1.60944	4.822904	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9980548
143700	-46.9543	-45.3448	-1.60944	4.922322	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9907066
143800	-47.2169	-45.6075	-1.60944	4.958615	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9812012
143900	-46.0767	-44.4673	-1.60944	4.961023	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9990897
144000	-48.1355	-46.5261	-1.60944	4.877112	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9793751
144100	-46.4417	-44.8322	-1.60944	4.968557	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9920242
144200	-46.3752	-44.7658	-1.60944	4.988298	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9902367
144300	-49.206	-47.5966	-1.60944	4.783886	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9783564
144400	-46.5167	-44.9072	-1.60944	4.918706	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982789
144500	-47.7428	-46.1334	-1.60944	4.987414	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.96907
144600	-47.2949	-45.6855	-1.60944	4.991052	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9753649
144700	-46.9666	-45.3572	-1.60944	4.902728	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9935059
144800	-46.9018	-45.2924	-1.60944	4.97304	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9840385
144900	-48.2132	-46.6038	-1.60944	4.760222	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.997146
145000	-46.2565	-44.647	-1.60944	4.974488	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994161
145100	-50.6158	-49.0064	-1.60944	4.892574	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9419876
145200	-47.142	-45.5326	-1.60944	4.985634	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9784882
145300	-47.0926	-45.4832	-1.60944	4.91336	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9898807
145400	-46.4081	-44.7987	-1.60944	4.925439	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9990153
145500	-48.3355	-46.7261	-1.60944	4.92481	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9692152
145600	-47.5796	-45.9701	-1.60944	4.848043	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9924528
145700	-47.4571	-45.8477	-1.60944	4.998487	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9718478
145800	-46.5348	-44.9253	-1.60944	4.995603	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9866322
145900	-47.7001	-46.0907	-1.60944	4.958901	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9737542
146000	-46.3439	-44.7345	-1.60944	4.971414	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9931879
146100	-46.2234	-44.6139	-1.60944	4.996482	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.991525
146200	-46.9033	-45.2938	-1.60944	4.925649	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9910124
146300	-48.0035	-46.3941	-1.60944	4.853808	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9850083
146400	-46.6838	-45.0744	-1.60944	4.898035	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9987674
146500	-46.0954	-44.486	-1.60944	4.956358	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994757
146600	-48.5619	-46.9524	-1.60944	4.829344	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9804889
146700	-46.2287	-44.6192	-1.60944	4.938618	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9999487
146800	-46.7041	-45.0946	-1.60944	4.888927	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9998654
146900	-49.1597	-47.5503	-1.60944	4.897366	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9613213
147000	-46.4659	-44.8565	-1.60944	4.922399	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9985377
147100	-49.0245	-47.4151	-1.60944	4.695422	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9960441
147200	-48.3613	-46.7518	-1.60944	4.941218	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9664464
147300	-46.7708	-45.1614	-1.60944	4.915109	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9947299
147400	-48.8996	-47.2902	-1.60944	4.804914	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9794182
147500	-47.9506	-46.3411	-1.60944	4.987843	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9659065
147600	-48.1432	-46.5338	-1.60944	4.846351	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9840673
147700	-46.3269	-44.7175	-1.60944	4.938108	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9984162
147800	-46.4245	-44.8151	-1.60944	4.966895	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.992544
147900	-51.6146	-50.0052	-1.60944	4.939824	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9224205
148000	-47.0077	-45.3982	-1.60944	4.899097	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9934141
148100	-47.8489	-46.2395	-1.60944	4.805396	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9952006
148200	-49.3531	-47.7436	-1.60944	4.699916	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9903821
148300	-50.4274	-48.8179	-1.60944	4.76947	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9634207
148400	-47.3642	-45.7547	-1.60944	4.98442	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.975235
148500	-48.7236	-47.1142	-1.60944	4.877736	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9705607
148600	-48.2745	-46.665	-1.60944	4.791428	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9909737
148700	-46.9635	-45.354	-1.60944	4.868221	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9989648
148800	-47.509	-45.8996	-1.60944	4.936735	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9798975
148900	-49.2725	-47.6631	-1.60944	4.926656	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9554436
149000	-47.6322	-46.0228	-1.60944	4.974629	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9725361
149100	-49.0261	-47.4167	-1.60944	4.917653	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9602417
149200	-47.6322	-46.0228	-1.60944	4.917675	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9808448
149300	-45.9415	-44.3321	-1.60944	4.970882	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9998662
149400	-48.6003	-46.9908	-1.60944	4.759822	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9913237
149500	-49.0132	-47.4038	-1.60944	4.696553	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9960148
149600	-50.5007	-48.8912	-1.60944	4.869478	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9469151
149700	-47.1619	-45.5525	-1.60944	4.882526	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9935478
149800	-47.1341	-45.5247	-1.60944	4.96905	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9809782
149900	-46.5217	-44.9123	-1.60944	4.924835	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9972597
150000	-47.4488	-45.8394	-1.60944	4.98832	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9733921
150100	-47.9205	-46.311	-1.60944	4.784155	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9976254
150200	-46.9031	-45.2936	-1.60944	4.931159	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9901853
150300	-46.2026	-44.5931	-1.60944	4.976054	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9948117
150400	-46.4144	-44.805	-1.60944	4.918881	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9999168
150500	-48.5834	-46.9739	-1.60944	4.851579	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9766592
150600	-46.8272	-45.2178	-1.60944	4.98304	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9837782
150700	-46.8466	-45.2372	-1.60944	4.981263	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9837266
150800	-45.833	-44.2235	-1.60944	4.997718	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9977595
150900	-46.3664	-44.757	-1.60944	4.933931	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9984026
151000	-47.8585	-46.2491	-1.60944	4.879633	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9831817
151100	-48.5686	-46.9592	-1.60944	4.83065	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.980181
151200	-47.142	-45.5325	-1.60944	4.873778	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9952386
151300	-49.0645	-47.4551	-1.60944	4.711555	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9926305
151400	-45.9282	-44.3188	-1.60944	4.978238	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9990065
151500	-50.8937	-49.2843	-1.60944	4.641444	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9786295
151600	-47.5572	-45.9478	-1.60944	4.976757	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9733728
151700	-47.6256	-46.0162	-1.60944	4.904104	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9829946
151800	-50.1695	-48.5601	-1.60944	4.878797	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9500121
151900	-48.6579	-47.0485	-1.60944	4.752836	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9916363
152000	-47.1248	-45.5154	-1.60944	4.984025	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9789829
152100	-47.4614	-45.852	-1.60944	4.997021	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9719856
152200	-45.9525	-44.343	-1.60944	4.988443	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9971189
152300	-46.9148	-45.3053	-1.60944	4.945003	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9879333
152400	-46.2286	-44.6192	-1.60944	4.975291	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9944982
152500	-46.4428	-44.8333	-1.60944	4.941864	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9959631
152600	-48.4599	-46.8505	-1.60944	4.97887	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9596733
152700	-48.2031	-46.5937	-1.60944	4.930524	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9703366
152800	-48.9791	-47.3697	-1.60944	4.684905	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9985815
152900	-46.9047	-45.2953	-1.60944	4.988455	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9817883
153000	-46.9799	-45.3705	-1.60944	4.968965	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9833996
153100	-46.6236	-45.0141	-1.60944	4.953473	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.991316
153200	-46.4885	-44.8791	-1.60944	4.962465	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9921619
153300	-46.58	-44.9705	-1.60944	4.95696	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9915004
153400	-48.4272	-46.8178	-1.60944	4.872417	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9757392
153500	-47.7099	-46.1004	-1.60944	4.991061	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9690568
153600	-45.8306	-44.2212	-1.60944	4.995211	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9981593
153700	-46.1965	-44.587	-1.60944	4.95943	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9973575
153800	-46.2622	-44.6527	-1.60944	4.976566	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9937654
153900	-46.6028	-44.9934	-1.60944	4.906851	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.998708
154000	-48.9441	-47.3346	-1.60944	4.944425	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9575532
154100	-48.1869	-46.5775	-1.60944	4.783711	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9935933
154200	-46.1111	-44.5017	-1.60944	4.972935	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.996766
154300	-47.46	-45.8506	-1.60944	4.954655	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9780263
154400	-46.3308	-44.7214	-1.60944	4.94476	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9973504
154500	-47.2727	-45.6633	-1.60944	4.936161	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9836332
154600	-47.0286	-45.4191	-1.60944	4.926743	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9888643
154700	-47.5853	-45.9758	-1.60944	4.847449	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9924592
154800	-48.6383	-47.0288	-1.60944	4.808748	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9826631
154900	-47.177	-45.5676	-1.60944	4.882129	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9933714
155000	-47.3146	-45.7052	-1.60944	4.873219	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9926025
155100	-46.8936	-45.2841	-1.60944	4.99477	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9810704
155200	-46.4128	-44.8033	-1.60944	4.921496	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9995429
155300	-47.3287	-45.7193	-1.60944	4.85167	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9958032
155400	-47.0761	-45.4667	-1.60944	4.905933	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9912765
155500	-47.2623	-45.6528	-1.60944	4.928953	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9848692
155600	-46.7716	-45.1622	-1.60944	4.889653	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9986611
155700	-46.3693	-44.7599	-1.60944	4.964955	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9937231
155800	-46.1431	-44.5336	-1.60944	4.9993	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9924304
155900	-48.9891	-47.3796	-1.60944	4.872026	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9675766
156000	-46.1723	-44.5629	-1.60944	4.996608	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9923378
156100	-53.4639	-51.8545	-1.60944	4.584411	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9548089
156200	-46.615	-45.0055	-1.60944	4.928964	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9951245
156300	-46.7914	-45.1819	-1.60944	4.904253	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.99607
