Iteration	Posterior	Likelihood	Prior	m	obs[1]	obs[2]	obs[3]	obs[4]	obs[5]	obs[6]	obs[7]	obs[8]	obs[9]	obs[10]	sd
736200	-27.3024	-23.3904	-3.91202	6.088836	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.576603
736300	-27.6059	-23.6939	-3.91202	6.413642	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.308771
736400	-27.792	-23.88	-3.91202	6.195003	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.067028
736500	-28.116	-24.204	-3.91202	6.442921	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.045662
736600	-28.1306	-24.2185	-3.91202	5.932465	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.909071
736700	-27.2882	-23.3762	-3.91202	5.766504	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.372815
736800	-27.449	-23.5369	-3.91202	5.366782	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.494228
736900	-28.0659	-24.1539	-3.91202	4.816568	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.632162
737000	-28.0033	-24.0913	-3.91202	4.922523	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.43223
737100	-28.4124	-24.5004	-3.91202	4.952836	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.141756
737200	-29.5225	-25.6105	-3.91202	5.111058	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.791319
737300	-27.8472	-23.9352	-3.91202	5.155348	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.259261
737400	-27.7548	-23.8428	-3.91202	5.402551	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.135858
737500	-27.8735	-23.9615	-3.91202	5.881183	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.984463
737600	-28.1988	-24.2868	-3.91202	6.072141	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.905479
737700	-28.6273	-24.7152	-3.91202	6.268749	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.84598
737800	-28.0948	-24.1828	-3.91202	6.190579	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.958572
737900	-28.8425	-24.9305	-3.91202	6.463163	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.860748
738000	-28.2486	-24.3366	-3.91202	6.473865	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.015943
738100	-27.5836	-23.6716	-3.91202	6.474266	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.423848
738200	-27.2796	-23.3676	-3.91202	6.015441	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.437948
738300	-27.3724	-23.4603	-3.91202	5.617234	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.310437
738400	-27.8053	-23.8933	-3.91202	5.573966	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.046632
738500	-29.3536	-25.4416	-3.91202	5.249267	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.77095
738600	-28.3723	-24.4603	-3.91202	5.311305	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.951005
738700	-27.3663	-23.4542	-3.91202	5.997035	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.272689
738800	-27.3404	-23.4284	-3.91202	5.8237	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.282722
738900	-27.5356	-23.6236	-3.91202	5.628042	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.164988
739000	-28.3899	-24.4779	-3.91202	5.615889	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.863772
739100	-28.7863	-24.8743	-3.91202	5.614759	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.783207
739200	-28.0327	-24.1207	-3.91202	5.151826	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.155477
739300	-28.9343	-25.0223	-3.91202	4.837363	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.052692
739400	-30.7059	-26.7939	-3.91202	4.880664	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.717588
739500	-28.3597	-24.4477	-3.91202	4.912216	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.19854
739600	-31.2659	-27.3538	-3.91202	4.275786	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.952158
739700	-29.4021	-25.4901	-3.91202	4.594801	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.101168
739800	-30.1111	-26.199	-3.91202	4.379929	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.09182
739900	-30.1761	-26.2641	-3.91202	4.293947	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.144768
740000	-29.7351	-25.8231	-3.91202	4.296562	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.265806
740100	-29.9856	-26.0736	-3.91202	4.27184	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.213426
740200	-30.8797	-26.9677	-3.91202	4.201173	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.067232
740300	-30.9148	-27.0027	-3.91202	4.059448	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.169627
740400	-29.1536	-25.2416	-3.91202	4.42413	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.352336
740500	-29.1351	-25.2231	-3.91202	4.38623	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.410581
740600	-28.7466	-24.8346	-3.91202	4.479594	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.527183
740700	-27.9999	-24.0879	-3.91202	4.916178	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.448975
740800	-28.2379	-24.3259	-3.91202	4.695537	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.731284
740900	-28.9513	-25.0393	-3.91202	4.298765	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.75165
741000	-28.03	-24.118	-3.91202	4.881229	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.908275
741100	-28.1977	-24.2857	-3.91202	4.860416	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.1218
741200	-28.4855	-24.5735	-3.91202	4.889125	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.436597
741300	-28.8215	-24.9094	-3.91202	4.859602	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.694885
741400	-28.6828	-24.7708	-3.91202	4.773483	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.523307
741500	-29.668	-25.756	-3.91202	4.185675	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.885732
741600	-30.1644	-26.2524	-3.91202	3.989234	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.1551
741700	-30.3831	-26.471	-3.91202	3.700948	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.016347
741800	-29.4697	-25.5577	-3.91202	4.314234	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.82951
741900	-29.4143	-25.5023	-3.91202	4.276998	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.737042
742000	-29.5412	-25.6292	-3.91202	4.247384	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.829057
742100	-30.0531	-26.1411	-3.91202	4.099922	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.159703
742200	-29.9889	-26.0769	-3.91202	3.976548	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.965868
742300	-30.6095	-26.6975	-3.91202	3.86116	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.445978
742400	-31.1879	-27.2759	-3.91202	3.575671	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.717715
742500	-30.8498	-26.9378	-3.91202	3.601647	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.404814
742600	-30.6987	-26.7867	-3.91202	3.871085	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.536012
742700	-31.0423	-27.1303	-3.91202	3.832081	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.807732
742800	-30.8	-26.888	-3.91202	3.648148	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.40868
742900	-30.9856	-27.0736	-3.91202	3.28792	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.010132
743000	-31.55	-27.638	-3.91202	2.946985	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.785381
743100	-32.3209	-28.4088	-3.91202	2.552353	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.197872
743200	-32.5673	-28.6553	-3.91202	2.501297	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.755261
743300	-31.8308	-27.9188	-3.91202	2.881903	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.424008
743400	-31.87	-27.9579	-3.91202	2.805108	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.216667
743500	-31.9443	-28.0322	-3.91202	2.807237	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.420488
743600	-31.5936	-27.6816	-3.91202	3.000604	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.316765
743700	-32.2897	-28.3777	-3.91202	2.568269	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.176155
743800	-31.9091	-27.9971	-3.91202	2.776489	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.776652
743900	-31.7716	-27.8596	-3.91202	2.886227	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.314358
744000	-31.1541	-27.2421	-3.91202	3.232463	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.161774
744100	-30.8416	-26.9296	-3.91202	3.494578	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.244874
744200	-31.247	-27.335	-3.91202	3.576869	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.775929
744300	-30.7828	-26.8708	-3.91202	3.750226	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.501626
744400	-31.235	-27.323	-3.91202	3.478993	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.662255
744500	-30.8286	-26.9165	-3.91202	3.68172	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.475279
744600	-31.8622	-27.9502	-3.91202	2.988174	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.709301
744700	-32.4368	-28.5248	-3.91202	2.607068	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.79912
744800	-31.6226	-27.7106	-3.91202	3.030203	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.443051
744900	-31.6816	-27.7695	-3.91202	2.942032	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.310774
745000	-31.3172	-27.4052	-3.91202	3.129355	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.168846
745100	-30.8767	-26.9646	-3.91202	3.568369	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.391627
745200	-31.406	-27.494	-3.91202	3.497439	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.85264
745300	-31.2411	-27.3291	-3.91202	3.478913	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.668475
745400	-31.645	-27.733	-3.91202	3.170761	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.723303
745500	-30.9997	-27.0877	-3.91202	3.597581	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.554622
745600	-30.7953	-26.8833	-3.91202	3.858331	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.611529
745700	-30.4535	-26.5415	-3.91202	4.013651	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.439301
745800	-30.2944	-26.3823	-3.91202	3.874034	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.156378
745900	-30.008	-26.096	-3.91202	4.274101	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.262237
746000	-30.4096	-26.4976	-3.91202	4.123156	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.485683
746100	-30.6294	-26.7174	-3.91202	3.981878	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.566012
746200	-30.7977	-26.8856	-3.91202	3.537981	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.259748
746300	-31.5342	-27.6222	-3.91202	3.223458	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.66734
746400	-31.9089	-27.9969	-3.91202	2.953016	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.710496
746500	-32.1188	-28.2068	-3.91202	2.906689	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.912948
746600	-32.1291	-28.2171	-3.91202	2.83946	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.811756
746700	-32.3325	-28.4204	-3.91202	2.717433	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.875074
746800	-32.2266	-28.3146	-3.91202	2.807849	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.891943
746900	-31.3538	-27.4417	-3.91202	3.44724	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.748781
747000	-30.9809	-27.0689	-3.91202	3.436699	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.323444
747100	-30.5835	-26.6715	-3.91202	3.571872	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.047182
747200	-30.4475	-26.5355	-3.91202	3.498505	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.447729
747300	-30.9147	-27.0027	-3.91202	3.265576	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.563299
747400	-31.1904	-27.2784	-3.91202	3.148673	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.456533
747500	-30.7405	-26.8285	-3.91202	3.353858	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.606397
747600	-31.0694	-27.1574	-3.91202	3.234366	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.299803
747700	-31.1931	-27.2811	-3.91202	3.179956	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.312612
747800	-31.3347	-27.4227	-3.91202	3.093868	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.419833
747900	-31.192	-27.28	-3.91202	3.143261	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.484959
748000	-31.2275	-27.3155	-3.91202	3.21032	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.177566
748100	-31.38	-27.468	-3.91202	3.343131	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.816449
748200	-31.2545	-27.3424	-3.91202	3.371831	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.834231
748300	-29.73	-25.818	-3.91202	3.867613	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.079994
748400	-30.0282	-26.1161	-3.91202	3.753804	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.982181
748500	-30.1432	-26.2312	-3.91202	3.653557	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.407612
748600	-30.7082	-26.7962	-3.91202	3.370682	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.448668
748700	-30.662	-26.75	-3.91202	3.409655	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.296671
748800	-31.9815	-28.0695	-3.91202	2.778097	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.599377
748900	-31.9347	-28.0227	-3.91202	2.769744	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.741264
749000	-32.0539	-28.1419	-3.91202	2.691737	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.949753
749100	-31.8876	-27.9756	-3.91202	2.777538	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.064801
749200	-32.0778	-28.1657	-3.91202	2.73173	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.622916
749300	-31.672	-27.76	-3.91202	3.03013	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.213562
749400	-30.719	-26.8069	-3.91202	3.368804	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.408768
749500	-30.5022	-26.5902	-3.91202	3.489929	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.242068
749600	-30.5827	-26.6706	-3.91202	3.443842	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.305246
749700	-30.0125	-26.1005	-3.91202	3.780332	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.650135
749800	-30.1818	-26.2698	-3.91202	3.825728	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.971725
749900	-29.4605	-25.5485	-3.91202	4.281967	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.787846
750000	-29.1927	-25.2807	-3.91202	4.311925	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.546278
750100	-29.4665	-25.5545	-3.91202	4.027243	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.351038
750200	-29.3629	-25.4509	-3.91202	4.066429	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.250149
750300	-29.644	-25.732	-3.91202	3.973475	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.528614
750400	-30.0148	-26.1028	-3.91202	3.739769	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.515018
750500	-30.2784	-26.3664	-3.91202	3.754769	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.975959
750600	-30.4671	-26.5551	-3.91202	3.735999	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.165765
750700	-30.1835	-26.2715	-3.91202	3.782769	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.904813
750800	-30.3651	-26.4531	-3.91202	3.860501	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.211894
750900	-30.3962	-26.4842	-3.91202	3.867438	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.250212
751000	-29.7361	-25.824	-3.91202	4.459835	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.168869
751100	-29.0803	-25.1683	-3.91202	4.820404	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.872671
751200	-29.831	-25.919	-3.91202	4.395908	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.202811
751300	-29.7032	-25.7912	-3.91202	4.274176	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.003627
751400	-29.3334	-25.4214	-3.91202	4.157563	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.466053
751500	-29.8008	-25.8888	-3.91202	3.942282	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.693522
751600	-29.2129	-25.3009	-3.91202	4.421754	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.695215
751700	-29.2471	-25.3351	-3.91202	4.139705	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.264884
751800	-29.1016	-25.1896	-3.91202	4.204676	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.159244
751900	-28.3514	-24.4394	-3.91202	4.664104	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.009246
752000	-28.6461	-24.7341	-3.91202	4.63426	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.357754
752100	-28.2537	-24.3417	-3.91202	5.230053	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.435973
752200	-27.9775	-24.0655	-3.91202	5.365427	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.268108
752300	-27.5938	-23.6817	-3.91202	5.390089	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.907742
752400	-27.8965	-23.9845	-3.91202	5.112211	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.267622
752500	-27.9644	-24.0524	-3.91202	5.290479	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.097784
752600	-30.1011	-26.1891	-3.91202	5.234705	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.671244
752700	-27.944	-24.032	-3.91202	5.224624	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.147281
752800	-27.9094	-23.9974	-3.91202	4.96275	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.478286
752900	-28.3562	-24.4442	-3.91202	5.249361	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.981587
753000	-28.5451	-24.6331	-3.91202	5.463922	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.860435
753100	-28.0075	-24.0954	-3.91202	5.046953	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.259826
753200	-28.2993	-24.3872	-3.91202	4.807959	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.177969
753300	-28.6163	-24.7043	-3.91202	4.484272	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.03561
753400	-28.1197	-24.2077	-3.91202	4.809642	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.916549
753500	-28.6309	-24.7189	-3.91202	4.639855	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.347907
753600	-28.0927	-24.1806	-3.91202	5.143806	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.258741
753700	-27.7425	-23.8305	-3.91202	5.337688	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.040838
753800	-28.0514	-24.1394	-3.91202	4.985686	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.092571
753900	-27.5756	-23.6636	-3.91202	5.37082	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.870223
754000	-27.6544	-23.7424	-3.91202	5.213657	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.823239
754100	-27.7561	-23.8441	-3.91202	5.057202	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.712538
754200	-27.4339	-23.5219	-3.91202	5.601755	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.251886
754300	-27.8162	-23.9042	-3.91202	6.00331	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.013728
754400	-27.2882	-23.3762	-3.91202	6.062602	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.541061
754500	-27.7694	-23.8574	-3.91202	6.133848	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.058062
754600	-27.5754	-23.6633	-3.91202	6.350112	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.277453
754700	-27.5068	-23.5948	-3.91202	6.428464	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.53868
754800	-27.5653	-23.6533	-3.91202	6.364962	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.842502
754900	-27.7315	-23.8195	-3.91202	6.517056	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.925291
755000	-27.6089	-23.6968	-3.91202	6.307352	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.940066
755100	-27.6391	-23.727	-3.91202	6.399943	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.912151
755200	-27.6591	-23.7471	-3.91202	5.897346	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.098403
755300	-27.6128	-23.7008	-3.91202	5.689288	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.042801
755400	-27.4264	-23.5144	-3.91202	5.419485	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.652856
755500	-28.7794	-24.8674	-3.91202	4.846014	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.092889
755600	-29.021	-25.109	-3.91202	4.609234	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.208618
755700	-29.9646	-26.0526	-3.91202	4.28265	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.209501
755800	-30.1914	-26.2794	-3.91202	4.373036	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.0792
755900	-28.1532	-24.2411	-3.91202	4.823757	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.44824
756000	-28.5415	-24.6294	-3.91202	4.656307	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.390041
756100	-28.288	-24.376	-3.91202	4.688308	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.593281
756200	-28.2528	-24.3407	-3.91202	4.893678	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.272249
756300	-27.4736	-23.5616	-3.91202	5.345115	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.640825
756400	-27.4758	-23.5638	-3.91202	5.654142	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.893513
756500	-27.603	-23.691	-3.91202	5.837159	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.048027
756600	-28.4523	-24.5402	-3.91202	4.782312	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.315353
756700	-28.2774	-24.3653	-3.91202	4.888741	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.240522
756800	-28.0019	-24.0898	-3.91202	4.909625	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.916115
756900	-27.5547	-23.6427	-3.91202	5.401803	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.269616
757000	-27.7374	-23.8254	-3.91202	5.269547	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.233394
757100	-27.3985	-23.4864	-3.91202	5.432468	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.553301
757200	-27.5236	-23.6116	-3.91202	5.468712	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.248047
757300	-28.5157	-24.6036	-3.91202	5.218603	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.951405
757400	-27.5603	-23.6482	-3.91202	5.258788	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.703003
757500	-27.6584	-23.7464	-3.91202	5.30981	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.928088
757600	-27.408	-23.496	-3.91202	5.591113	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.780891
757700	-27.3776	-23.4656	-3.91202	5.473743	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.590069
757800	-27.4895	-23.5775	-3.91202	5.841678	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.936049
757900	-27.9947	-24.0827	-3.91202	5.585015	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.343449
758000	-28.3851	-24.4731	-3.91202	5.469611	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.606757
758100	-28.3653	-24.4533	-3.91202	5.519869	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.602761
758200	-28.3288	-24.4168	-3.91202	5.258272	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.504918
