Iteration	Posterior	Likelihood	Prior	m	obsNodes[1]	obsNodes[2]	obsNodes[3]	obsNodes[4]	obsNodes[5]	obsNodes[6]	obsNodes[7]	obsNodes[8]	obsNodes[9]	obsNodes[10]	sd	z
634000	-48.7474	-22.5202	-26.2272	13.21561	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.526541	12.27406
635000	-48.1541	-22.2348	-25.9193	13.09733	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.509208	12.27406
636000	-47.834	-22.087	-25.747	13.05195	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.457437	12.27406
637000	-48.1263	-22.2252	-25.9011	13.1034	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.483015	12.27406
638000	-48.4047	-22.3467	-26.058	13.11822	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.577813	12.27406
639000	-48.4565	-22.3708	-26.0857	13.12595	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.585369	12.27406
640000	-48.0153	-22.1626	-25.8527	13.04858	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.541872	12.27406
641000	-48.2942	-22.303	-25.9912	13.12837	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.507784	12.27406
642000	-48.4524	-22.3581	-26.0943	13.07507	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.665588	12.27406
643000	-48.6048	-22.4396	-26.1652	13.14712	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.608672	12.27406
644000	-47.6344	-21.9887	-25.6457	13.00321	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.466011	12.27406
645000	-47.8015	-22.0699	-25.7316	13.04052	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.466372	12.27406
646000	-47.8295	-22.0944	-25.735	13.07623	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.396167	12.27406
647000	-48.3045	-22.3119	-25.9926	13.14164	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.481436	12.27406
648000	-47.907	-22.1158	-25.7913	13.04574	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.502277	12.27406
649000	-48.0228	-22.1846	-25.8382	13.10698	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.419941	12.27406
650000	-47.9145	-22.1467	-25.7678	13.11234	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.329547	12.27406
651000	-47.2724	-21.846	-25.4264	13.00647	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.264697	12.27406
652000	-47.8582	-22.1137	-25.7444	13.09272	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.363228	12.27406
653000	-47.2798	-21.8498	-25.43	13.0082	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.263384	12.27406
654000	-47.6947	-22.0539	-25.6408	13.08728	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.249764	12.27406
655000	-48.0351	-22.2167	-25.8185	13.14509	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.26384	12.27406
656000	-47.6285	-22.0123	-25.6162	13.06473	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.303296	12.27406
657000	-48.2245	-22.323	-25.9014	13.17921	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.185638	12.27406
658000	-49.4429	-22.9167	-26.5262	13.35621	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.169142	12.27406
659000	-49.507	-22.9302	-26.5768	13.37952	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.262457	12.27406
660000	-49.1231	-22.7353	-26.3877	13.3228	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.314004	12.27406
661000	-48.7734	-22.5638	-26.2096	13.26486	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.326708	12.27406
662000	-48.0604	-22.2284	-25.832	13.14911	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.267016	12.27406
663000	-48.1111	-22.228	-25.8831	13.12598	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.41627	12.27406
664000	-48.2158	-22.2709	-25.945	13.12846	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.468197	12.27406
665000	-48.3571	-22.3436	-26.0135	13.16681	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.440836	12.27406
666000	-48.9584	-22.6113	-26.3471	13.22626	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.607761	12.27406
667000	-49.0479	-22.6489	-26.399	13.22484	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.651417	12.27406
668000	-49.7967	-22.9914	-26.8053	13.30507	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.818826	12.27406
669000	-49.7733	-22.9711	-26.8022	13.24481	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.89864	12.27406
670000	-48.7878	-22.5055	-26.2824	13.06688	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.789275	12.27406
671000	-48.6962	-22.462	-26.2341	13.0493	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.780163	12.27406
672000	-49.4201	-22.8094	-26.6108	13.21474	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.814675	12.27406
673000	-48.9233	-22.5871	-26.3362	13.1907	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.662211	12.27406
674000	-48.7305	-22.4828	-26.2476	13.08659	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.746528	12.27406
675000	-48.4038	-22.3335	-26.0703	13.05755	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.672764	12.27406
676000	-48.2274	-22.2637	-25.9637	13.08956	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.556133	12.27406
677000	-48.3644	-22.3351	-26.0293	13.13715	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.521801	12.27406
678000	-47.9027	-22.1087	-25.794	13.02531	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.53646	12.27406
679000	-48.2214	-22.2869	-25.9345	13.15719	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.382852	12.27406
680000	-48.2043	-22.2954	-25.9089	13.17221	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.282755	12.27406
681000	-49.0571	-22.7198	-26.3373	13.3088	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.22195	12.27406
682000	-48.9411	-22.6781	-26.263	13.28199	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.146991	12.27406
683000	-49.4422	-22.9228	-26.5194	13.34899	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.136906	12.27406
684000	-49.4923	-22.9538	-26.5384	13.34702	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.104028	12.27406
685000	-48.4769	-22.4537	-26.0232	13.21444	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.143712	12.27406
686000	-48.5577	-22.4948	-26.0629	13.22504	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.134355	12.27406
687000	-48.6219	-22.5416	-26.0803	13.21959	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.059744	12.27406
688000	-48.0639	-22.2288	-25.8351	13.14889	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.274258	12.27406
689000	-48.5227	-22.4502	-26.0725	13.22615	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.280439	12.27406
690000	-49.4726	-22.9114	-26.5612	13.37551	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.274558	12.27406
691000	-49.4966	-22.9055	-26.5911	13.38152	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.378658	12.27406
692000	-49.5207	-22.9396	-26.5811	13.37987	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.247446	12.27406
693000	-48.5907	-22.4904	-26.1003	13.23809	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.24043	12.27406
694000	-48.3991	-22.3963	-26.0028	13.20724	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.246827	12.27406
695000	-47.9797	-22.2129	-25.7668	13.13909	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.141769	12.27406
696000	-47.3185	-21.8802	-25.4383	13.02725	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.200951	12.27406
697000	-48.0029	-22.2019	-25.8009	13.14009	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.258616	12.27406
698000	-47.3133	-21.8744	-25.4389	13.02371	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.218294	12.27406
699000	-48.0243	-22.2357	-25.7887	13.14561	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.136224	12.27406
700000	-47.4469	-21.9607	-25.4862	13.05373	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.109546	12.27406
701000	-47.6984	-22.0783	-25.62	13.09449	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.131763	12.27406
702000	-47.9204	-22.1938	-25.7265	13.12595	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.094417	12.27406
703000	-47.607	-22.0399	-25.5671	13.07877	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.102879	12.27406
704000	-47.4399	-21.9486	-25.4913	13.05236	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.152361	12.27406
705000	-47.6237	-22.0514	-25.5723	13.08017	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.086828	12.27406
706000	-47.4616	-21.9899	-25.4716	13.04547	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.008138	12.27406
707000	-47.2664	-21.8717	-25.3947	13.02446	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.115613	12.27406
708000	-47.7567	-22.1296	-25.6271	13.09123	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.024574	12.27406
709000	-47.4048	-21.9432	-25.4616	13.04653	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.095578	12.27406
710000	-47.2179	-21.8564	-25.3615	13.01592	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.076344	12.27406
711000	-47.5709	-22.0249	-25.5461	13.07236	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.090952	12.27406
712000	-48.4921	-22.4594	-26.0327	13.21765	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.152024	12.27406
713000	-47.8447	-22.1539	-25.6908	13.11604	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.109955	12.27406
714000	-47.4834	-21.9932	-25.4902	13.05381	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.040726	12.27406
715000	-47.2083	-21.8666	-25.3417	13.00806	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.009084	12.27406
716000	-47.2414	-21.8819	-25.3595	13.01352	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.012391	12.27406
717000	-47.2189	-21.854	-25.3648	13.01652	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.089585	12.27406
718000	-47.7309	-22.1104	-25.6205	13.09255	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.054494	12.27406
719000	-47.1616	-21.825	-25.3366	13.00728	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.095197	12.27406
720000	-47.2791	-21.8945	-25.3846	13.02252	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.038068	12.27406
721000	-47.5148	-22.0053	-25.5095	13.06034	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.055087	12.27406
722000	-47.4287	-21.955	-25.4737	13.05028	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.094528	12.27406
723000	-47.3939	-21.9332	-25.4607	13.04533	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.118102	12.27406
724000	-47.5665	-22.0157	-25.5507	13.07327	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.124552	12.27406
725000	-47.4993	-21.9639	-25.5354	13.05634	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.223227	12.27406
726000	-47.8896	-22.1244	-25.7652	13.09003	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.391396	12.27406
727000	-47.9649	-22.1569	-25.8081	13.09615	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.417362	12.27406
728000	-47.5387	-21.9566	-25.5821	13.0245	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.374725	12.27406
729000	-47.7077	-22.0372	-25.6705	13.05574	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.384201	12.27406
730000	-47.6258	-21.9967	-25.629	13.03732	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.388252	12.27406
731000	-48.0044	-22.1753	-25.8291	13.1024	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.422271	12.27406
732000	-48.1141	-22.22	-25.8941	13.10305	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.477851	12.27406
733000	-47.6928	-22.0359	-25.6569	13.06491	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.347897	12.27406
734000	-47.5504	-21.9625	-25.5879	13.02737	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.373576	12.27406
735000	-47.4187	-21.9122	-25.5065	13.02745	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.292222	12.27406
736000	-47.3125	-21.8676	-25.445	13.01678	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.253334	12.27406
737000	-47.3639	-21.8888	-25.4751	13.02161	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.274107	12.27406
738000	-47.4339	-21.9286	-25.5052	13.0416	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.241757	12.27406
739000	-47.4289	-21.9133	-25.5156	13.02308	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.314498	12.27406
740000	-47.3712	-21.8956	-25.4756	13.0272	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.255956	12.27406
741000	-47.5346	-21.9503	-25.5843	13.01263	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.401428	12.27406
742000	-47.9338	-22.1402	-25.7936	13.08601	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.427323	12.27406
743000	-48.3188	-22.3195	-25.9993	13.14618	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.477406	12.27406
744000	-47.5198	-21.9399	-25.5799	13.0004	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.421113	12.27406
745000	-47.6089	-21.9813	-25.6276	13.01407	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.433457	12.27406
746000	-47.6996	-22.0357	-25.6639	13.05942	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.369114	12.27406
747000	-47.5608	-22.0005	-25.5602	13.07079	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.187345	12.27406
748000	-47.5	-21.9741	-25.5258	13.06156	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.171042	12.27406
749000	-47.2642	-21.8571	-25.4071	13.01981	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.183743	12.27406
750000	-47.8731	-22.1461	-25.727	13.1214	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.219598	12.27406
751000	-47.3419	-21.8974	-25.4445	13.03464	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.170669	12.27406
752000	-47.2893	-21.8951	-25.3942	13.026	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.057669	12.27406
753000	-47.6925	-22.0953	-25.5972	13.08441	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.038389	12.27406
754000	-48.3682	-22.42	-25.9482	13.1833	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.05321	12.27406
755000	-48.4596	-22.4305	-26.029	13.21707	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.2202	12.27406
756000	-48.1757	-22.2893	-25.8864	13.17082	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.239289	12.27406
757000	-48.6234	-22.512	-26.1114	13.24222	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.209318	12.27406
758000	-47.71	-22.0654	-25.6445	13.09279	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.227439	12.27406
759000	-47.1918	-21.8315	-25.3603	13.0114	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.1352	12.27406
760000	-48.6636	-22.555	-26.1085	13.23246	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.091242	12.27406
761000	-47.9803	-22.2085	-25.7718	13.14014	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.165364	12.27406
762000	-48.2527	-22.3166	-25.9361	13.17908	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.295754	12.27406
763000	-48.6071	-22.4996	-26.1075	13.24058	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.23364	12.27406
764000	-48.1256	-22.2618	-25.8638	13.16121	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.257272	12.27406
765000	-47.5753	-21.9843	-25.591	13.05133	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.31573	12.27406
766000	-48.061	-22.2194	-25.8416	13.14132	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.320133	12.27406
767000	-47.7689	-22.0766	-25.6923	13.08572	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.32606	12.27406
768000	-48.2964	-22.3036	-25.9928	13.1273	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.51122	12.27406
769000	-48.6788	-22.4794	-26.1994	13.17825	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.58025	12.27406
770000	-48.6211	-22.4576	-26.1635	13.18566	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.535963	12.27406
771000	-48.6292	-22.4661	-26.1631	13.19979	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.504029	12.27406
772000	-48.6169	-22.4918	-26.1251	13.24033	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.304158	12.27406
773000	-47.8183	-22.0968	-25.7215	13.08923	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.348447	12.27406
774000	-48.1275	-22.2479	-25.8795	13.14905	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.342385	12.27406
775000	-47.5093	-21.9533	-25.556	13.04039	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.309056	12.27406
776000	-47.4631	-21.9409	-25.5222	13.04497	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.252366	12.27406
777000	-48.467	-22.4229	-26.0441	13.21676	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.282526	12.27406
778000	-48.6314	-22.4786	-26.1528	13.22333	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.427886	12.27406
779000	-49.4181	-22.8683	-26.5498	13.36891	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.373398	12.27406
780000	-49.7727	-23.0316	-26.7411	13.42456	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.426322	12.27406
781000	-49.729	-22.9845	-26.7445	13.38466	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.608055	12.27406
782000	-49.3913	-22.8255	-26.5658	13.3285	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.574705	12.27406
783000	-49.7512	-22.9902	-26.761	13.37651	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.646853	12.27406
784000	-49.6231	-22.9569	-26.6662	13.39827	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.441178	12.27406
785000	-49.7027	-23.0036	-26.6991	13.41465	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.388915	12.27406
786000	-49.4156	-22.8462	-26.5694	13.35027	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.511017	12.27406
787000	-48.8213	-22.5587	-26.2625	13.23716	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.507618	12.27406
788000	-49.8652	-23.0657	-26.7995	13.43345	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.497802	12.27406
789000	-49.8557	-23.067	-26.7888	13.43615	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.458042	12.27406
790000	-49.0465	-22.6569	-26.3896	13.25438	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.585979	12.27406
791000	-48.4703	-22.3657	-26.1046	13.0738	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.673732	12.27406
792000	-48.1387	-22.244	-25.8947	13.13659	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.399876	12.27406
793000	-47.7752	-22.0529	-25.7223	13.02014	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.494018	12.27406
794000	-47.9684	-22.1464	-25.822	13.06218	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.497211	12.27406
