Iteration	Posterior	Likelihood	Prior	m	obsNodes[1]	obsNodes[2]	obsNodes[3]	obsNodes[4]	obsNodes[5]	obsNodes[6]	obsNodes[7]	obsNodes[8]	obsNodes[9]	obsNodes[10]	sd	z
476000	-56.1352	-24.6549	-31.4803	14.3548	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.284384	15.91026
477000	-56.0512	-24.6205	-31.4306	14.39234	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.242899	15.91026
478000	-55.9098	-24.5488	-31.361	14.22353	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.13812	15.91026
479000	-56.0722	-24.6142	-31.458	14.12491	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.204163	15.91026
480000	-55.6756	-24.4496	-31.2261	14.15121	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.917042	15.91026
481000	-55.7841	-24.4927	-31.2915	14.15963	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.026561	15.91026
482000	-55.6786	-24.4535	-31.2251	14.23709	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.97119	15.91026
483000	-55.5296	-24.4053	-31.1243	14.28349	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.785528	15.91026
484000	-55.5396	-24.41	-31.1296	14.24757	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.754594	15.91026
485000	-55.52	-24.4089	-31.1111	14.29047	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.720673	15.91026
486000	-55.5636	-24.4602	-31.1034	14.40037	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.580384	15.91026
487000	-55.5194	-24.4204	-31.0989	14.33456	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.662398	15.91026
488000	-55.5241	-24.4039	-31.1202	14.30281	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.790638	15.91026
489000	-55.7527	-24.4826	-31.2701	14.22282	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.028755	15.91026
490000	-55.7397	-24.4804	-31.2593	14.28047	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.03666	15.91026
491000	-55.7845	-24.4928	-31.2918	14.15825	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.026205	15.91026
492000	-55.8018	-24.501	-31.3008	14.18277	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.050824	15.91026
493000	-55.8446	-24.5217	-31.3229	14.23641	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.099544	15.91026
494000	-56.0237	-24.6018	-31.4219	14.28664	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.217939	15.91026
495000	-56.1302	-24.6532	-31.477	14.36265	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.282372	15.91026
496000	-56.0021	-24.5999	-31.4021	14.40372	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.216806	15.91026
497000	-55.822	-24.5164	-31.3056	14.30889	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.100824	15.91026
498000	-55.9274	-24.5563	-31.3711	14.22281	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.148839	15.91026
499000	-55.8415	-24.5347	-31.3068	14.45101	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.122866	15.91026
500000	-55.7814	-24.5045	-31.277	14.38345	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.082539	15.91026
501000	-55.8304	-24.5253	-31.3051	14.38773	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.115092	15.91026
502000	-55.8174	-24.517	-31.3004	14.34738	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.103287	15.91026
503000	-55.8165	-24.5101	-31.3064	14.24149	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.081833	15.91026
504000	-55.9851	-24.577	-31.4081	14.14091	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.158183	15.91026
505000	-56.1233	-24.6401	-31.4832	14.19132	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.252403	15.91026
506000	-56.1569	-24.6587	-31.4982	14.25977	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.284089	15.91026
507000	-56.2644	-24.7137	-31.5507	14.38111	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.34918	15.91026
508000	-56.3523	-24.7483	-31.604	14.30689	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.385033	15.91026
509000	-56.2112	-24.6852	-31.526	14.30129	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.317169	15.91026
510000	-56.3561	-24.7623	-31.5939	14.50024	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.390701	15.91026
511000	-56.3369	-24.7578	-31.5791	14.5573	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.376897	15.91026
512000	-56.225	-24.7051	-31.5199	14.51112	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.328078	15.91026
513000	-56.4462	-24.8071	-31.6391	14.56915	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.42554	15.91026
514000	-56.2429	-24.7253	-31.5176	14.66752	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.31313	15.91026
515000	-56.2982	-24.7436	-31.5546	14.59548	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.353671	15.91026
516000	-56.1437	-24.6723	-31.4715	14.54834	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.284103	15.91026
517000	-56.7007	-24.9203	-31.7805	14.56003	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.536608	15.91026
518000	-56.7593	-24.9469	-31.8124	14.56423	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.560559	15.91026
519000	-56.4218	-24.7913	-31.6304	14.49823	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.420639	15.91026
520000	-56.6438	-24.8905	-31.7533	14.49478	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.517296	15.91026
521000	-56.6773	-24.9065	-31.7708	14.50914	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.530636	15.91026
522000	-56.4115	-24.782	-31.6295	14.4259	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.41804	15.91026
523000	-56.3381	-24.7629	-31.5752	14.61811	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.369041	15.91026
524000	-56.1483	-24.6784	-31.4698	14.60012	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.278836	15.91026
525000	-56.1825	-24.6954	-31.4871	14.62541	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.291685	15.91026
526000	-56.2333	-24.7191	-31.5142	14.64474	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.313331	15.91026
527000	-56.0807	-24.6507	-31.4299	14.61818	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.239902	15.91026
528000	-55.8984	-24.5769	-31.3215	14.65175	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.125042	15.91026
529000	-55.8294	-24.5479	-31.2815	14.64556	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.080828	15.91026
530000	-55.6726	-24.4806	-31.1921	14.59691	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.973939	15.91026
531000	-55.5693	-24.4452	-31.1242	14.59466	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.853883	15.91026
532000	-55.6169	-24.4556	-31.1613	14.56059	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.932048	15.91026
533000	-55.5559	-24.443	-31.1128	14.60018	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.823806	15.91026
534000	-55.5432	-24.4158	-31.1274	14.42752	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.868879	15.91026
535000	-55.6215	-24.4394	-31.1821	14.37425	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.954919	15.91026
536000	-55.601	-24.4272	-31.1739	14.30202	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.917235	15.91026
537000	-55.6281	-24.4418	-31.1863	14.37285	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.961046	15.91026
538000	-55.7792	-24.4962	-31.283	14.2707	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.06336	15.91026
539000	-55.9078	-24.5498	-31.358	14.25585	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.144903	15.91026
540000	-55.9033	-24.5391	-31.3642	14.07514	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.072882	15.91026
541000	-55.8191	-24.5039	-31.3152	14.06506	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.997412	15.91026
542000	-55.6785	-24.4508	-31.2278	14.10578	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.874334	15.91026
543000	-55.568	-24.4151	-31.1529	14.28861	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.869169	15.91026
544000	-55.5998	-24.4523	-31.1474	14.58085	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.904432	15.91026
545000	-55.8909	-24.5718	-31.3191	14.63255	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.125882	15.91026
546000	-56.0225	-24.6415	-31.3809	14.76978	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.158488	15.91026
547000	-56.1761	-24.7052	-31.471	14.75998	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.251539	15.91026
548000	-56.1172	-24.6739	-31.4433	14.69911	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.239437	15.91026
549000	-56.0805	-24.67	-31.4105	14.80641	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.177236	15.91026
550000	-56.0745	-24.6673	-31.4072	14.80473	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.174398	15.91026
551000	-56.3285	-24.777	-31.5514	14.82408	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.308122	15.91026
552000	-56.5109	-24.8579	-31.653	14.84235	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.391847	15.91026
553000	-56.6398	-24.9017	-31.738	14.68592	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.492839	15.91026
554000	-56.9798	-25.0492	-31.9305	14.60837	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.64521	15.91026
555000	-57.1364	-25.1209	-32.0154	14.62035	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.705343	15.91026
556000	-57.0385	-25.074	-31.9644	14.57925	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.671411	15.91026
557000	-57.0689	-25.0903	-31.9786	14.61912	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.679168	15.91026
558000	-56.8847	-25.0045	-31.8802	14.57982	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.610201	15.91026
559000	-56.6312	-24.8848	-31.7464	14.49363	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.51204	15.91026
560000	-56.6377	-24.8835	-31.7542	14.42498	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.516375	15.91026
561000	-56.638	-24.8768	-31.7613	14.30541	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.511148	15.91026
562000	-56.3897	-24.7688	-31.621	14.36894	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.406824	15.91026
563000	-56.4519	-24.8056	-31.6464	14.51036	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.433394	15.91026
564000	-56.5305	-24.8455	-31.685	14.58152	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.461537	15.91026
565000	-56.3304	-24.7536	-31.5768	14.53983	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.375684	15.91026
566000	-56.43	-24.7886	-31.6414	14.3989	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.425996	15.91026
567000	-56.5927	-24.8671	-31.7256	14.48722	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.495975	15.91026
568000	-56.7933	-24.9598	-31.8335	14.52629	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.577534	15.91026
569000	-56.8675	-24.9946	-31.8729	14.54595	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.606234	15.91026
570000	-56.6123	-24.879	-31.7333	14.53606	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.501321	15.91026
571000	-56.4987	-24.8175	-31.6811	14.36842	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.455351	15.91026
572000	-56.4375	-24.7821	-31.6554	14.22836	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.413686	15.91026
573000	-56.5355	-24.8246	-31.7109	14.19709	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.452324	15.91026
574000	-56.8269	-24.9653	-31.8616	14.35828	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.592839	15.91026
575000	-56.6224	-24.8779	-31.7445	14.44637	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.509758	15.91026
576000	-56.6348	-24.8908	-31.744	14.56113	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.508699	15.91026
577000	-56.26	-24.7204	-31.5396	14.51006	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.345028	15.91026
578000	-56.4103	-24.782	-31.6283	14.43426	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.41749	15.91026
579000	-56.7752	-24.9441	-31.8311	14.39903	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.573124	15.91026
580000	-56.7248	-24.9133	-31.8115	14.25457	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.542335	15.91026
581000	-56.83	-24.9605	-31.8695	14.24132	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.58419	15.91026
582000	-56.6978	-24.9041	-31.7937	14.31065	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.536748	15.91026
583000	-56.5336	-24.8299	-31.7038	14.30962	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.46664	15.91026
584000	-56.7259	-24.9126	-31.8133	14.23057	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.539708	15.91026
585000	-56.6276	-24.8601	-31.7675	14.07392	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.465254	15.91026
586000	-56.8226	-24.95	-31.8726	14.09779	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.555822	15.91026
587000	-56.6472	-24.8679	-31.7793	14.05051	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.467353	15.91026
588000	-56.8474	-24.9604	-31.887	14.07885	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.561764	15.91026
589000	-56.8753	-24.9627	-31.9126	13.84321	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.492503	15.91026
590000	-56.4531	-24.7751	-31.678	13.938	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.332029	15.91026
591000	-56.3449	-24.7265	-31.6184	13.93502	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.272716	15.91026
592000	-56.2891	-24.6993	-31.5898	13.87005	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.199612	15.91026
593000	-56.491	-24.7933	-31.6977	13.96471	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.363284	15.91026
594000	-56.3901	-24.7464	-31.6437	13.92726	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.293348	15.91026
595000	-56.3049	-24.7109	-31.594	13.98894	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.277694	15.91026
596000	-56.6461	-24.8638	-31.7823	13.9705	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.44005	15.91026
597000	-56.9171	-24.979	-31.9381	13.77276	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.476722	15.91026
598000	-56.855	-24.9508	-31.9042	13.77783	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.449652	15.91026
599000	-57.1251	-25.0703	-32.0547	13.67122	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.517176	15.91026
600000	-57.0213	-25.0246	-31.9967	13.72077	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.497211	15.91026
601000	-57.2431	-25.1232	-32.1199	13.63362	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.549899	15.91026
602000	-57.3369	-25.1626	-32.1744	13.53032	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.524262	15.91026
603000	-57.2339	-25.1187	-32.1151	13.62778	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.541845	15.91026
604000	-57.2417	-25.1256	-32.1161	13.71069	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.593205	15.91026
605000	-56.903	-24.9694	-31.9336	13.69198	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.420794	15.91026
606000	-56.7037	-24.8829	-31.8207	13.80416	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.389451	15.91026
607000	-56.7614	-24.9067	-31.8547	13.74025	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.379604	15.91026
608000	-56.5671	-24.8196	-31.7475	13.75983	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.286218	15.91026
609000	-56.5075	-24.7947	-31.7128	13.81445	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.290995	15.91026
610000	-56.2928	-24.6988	-31.594	13.78984	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.133592	15.91026
611000	-56.3374	-24.7198	-31.6176	13.84263	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.209842	15.91026
612000	-56.1953	-24.6579	-31.5374	13.85938	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.127908	15.91026
613000	-56.3353	-24.7174	-31.6178	13.79327	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.167458	15.91026
614000	-56.4016	-24.7447	-31.657	13.67818	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.084317	15.91026
615000	-56.3965	-24.7428	-31.6537	13.72215	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.138588	15.91026
616000	-56.4287	-24.7573	-31.6714	13.74003	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.181453	15.91026
617000	-56.421	-24.7582	-31.6627	13.87676	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.281975	15.91026
618000	-56.4105	-24.7509	-31.6596	13.80007	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.222822	15.91026
619000	-56.152	-24.6422	-31.5098	13.96234	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.174614	15.91026
620000	-56.2255	-24.6703	-31.5552	13.82797	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.121114	15.91026
621000	-56.3085	-24.7053	-31.6031	13.77541	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.130342	15.91026
622000	-56.296	-24.7016	-31.5944	13.84651	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.186327	15.91026
623000	-56.406	-24.7522	-31.6537	13.89544	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.284584	15.91026
624000	-56.376	-24.7386	-31.6373	13.89025	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.264732	15.91026
625000	-56.3657	-24.735	-31.6308	13.91382	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.272668	15.91026
626000	-56.3743	-24.7505	-31.6238	14.16725	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.372445	15.91026
627000	-56.2418	-24.6935	-31.5484	14.20823	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.317171	15.91026
628000	-56.0296	-24.6036	-31.426	14.2738	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.219093	15.91026
629000	-56.0505	-24.6236	-31.4268	14.44132	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.243083	15.91026
630000	-56.0283	-24.6057	-31.4227	14.31705	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.224728	15.91026
631000	-56.0114	-24.6038	-31.4077	14.40027	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.221821	15.91026
632000	-56.1962	-24.6782	-31.518	14.29534	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.309062	15.91026
633000	-56.1842	-24.6742	-31.51	14.3181	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.305699	15.91026
634000	-56.2667	-24.7099	-31.5568	14.30212	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.344202	15.91026
635000	-56.0605	-24.6164	-31.444	14.26235	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.233919	15.91026
636000	-55.8524	-24.5292	-31.3232	14.30754	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.120327	15.91026
637000	-55.8376	-24.5212	-31.3164	14.27904	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.105382	15.91026
638000	-56.0353	-24.6078	-31.4275	14.30291	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.226696	15.91026
